"OrganizationIdentifier","OrganizationFormalName","ActivityStartDate","ActivityConductingOrganizationText","MonitoringLocationIdentifier","ActivityDepthHeightMeasure.MeasureValue","Variable","ResultMeasureValue","Month","Year"
"WIDNR_WQX","Wisconsin Department of Natural Resources",2017-10-12,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"TKN_mgL",1.43,10,2017
"WIDNR_WQX","Wisconsin Department of Natural Resources",2017-10-12,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"TP_mgL",0.222,10,2017
"WIDNR_WQX","Wisconsin Department of Natural Resources",2017-10-12,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"TSS_mgL",35.3,10,2017
"WIDNR_WQX","Wisconsin Department of Natural Resources",2017-11-15,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"Chl_probe_RFU",4.64,11,2017
"WIDNR_WQX","Wisconsin Department of Natural Resources",2017-11-15,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"DO_mgL",41.1,11,2017
"WIDNR_WQX","Wisconsin Department of Natural Resources",2017-11-15,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"NH3_mgL",0.0301,11,2017
"WIDNR_WQX","Wisconsin Department of Natural Resources",2017-11-15,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"NO23_mgL",2.56,11,2017
"WIDNR_WQX","Wisconsin Department of Natural Resources",2017-11-15,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"Orthophosphate_mgL",0.0339,11,2017
"WIDNR_WQX","Wisconsin Department of Natural Resources",2017-11-15,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"pH",8.33,11,2017
"WIDNR_WQX","Wisconsin Department of Natural Resources",2017-11-15,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"TKN_mgL",1.1,11,2017
"WIDNR_WQX","Wisconsin Department of Natural Resources",2017-11-15,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"TP_mgL",0.107,11,2017
"WIDNR_WQX","Wisconsin Department of Natural Resources",2017-11-15,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"TSS_mgL",34,11,2017
"WIDNR_WQX","Wisconsin Department of Natural Resources",2017-12-12,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"Chl_probe_RFU",4.6,12,2017
"WIDNR_WQX","Wisconsin Department of Natural Resources",2017-12-12,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"NH3_mgL",0.0196,12,2017
"WIDNR_WQX","Wisconsin Department of Natural Resources",2017-12-12,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"NO23_mgL",2.5,12,2017
"WIDNR_WQX","Wisconsin Department of Natural Resources",2017-12-12,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"Orthophosphate_mgL",0.0139,12,2017
"WIDNR_WQX","Wisconsin Department of Natural Resources",2017-12-12,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"pH",8.33,12,2017
"WIDNR_WQX","Wisconsin Department of Natural Resources",2017-12-12,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"TKN_mgL",1.22,12,2017
"WIDNR_WQX","Wisconsin Department of Natural Resources",2017-12-12,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"TP_mgL",0.0562,12,2017
"WIDNR_WQX","Wisconsin Department of Natural Resources",2017-12-12,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"TSS_mgL",3.75,12,2017
"WIDNR_WQX","Wisconsin Department of Natural Resources",2018-01-10,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"Chl_probe_RFU",0.566,1,2018
"WIDNR_WQX","Wisconsin Department of Natural Resources",2018-01-10,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"NH3_mgL",0.0546,1,2018
"WIDNR_WQX","Wisconsin Department of Natural Resources",2018-01-10,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"NO23_mgL",5.73,1,2018
"WIDNR_WQX","Wisconsin Department of Natural Resources",2018-01-10,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"Orthophosphate_mgL",0.0183,1,2018
"WIDNR_WQX","Wisconsin Department of Natural Resources",2018-01-10,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"pH",8.02,1,2018
"WIDNR_WQX","Wisconsin Department of Natural Resources",2018-01-10,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"TKN_mgL",1.15,1,2018
"WIDNR_WQX","Wisconsin Department of Natural Resources",2018-01-10,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"TP_mgL",0.0424,1,2018
"WIDNR_WQX","Wisconsin Department of Natural Resources",2018-01-10,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"TSS_mgL",NA,1,2018
"WIDNR_WQX","Wisconsin Department of Natural Resources",2018-02-08,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"Chl_probe_RFU",0.996,2,2018
"WIDNR_WQX","Wisconsin Department of Natural Resources",2018-02-08,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"NH3_mgL",0.519,2,2018
"WIDNR_WQX","Wisconsin Department of Natural Resources",2018-02-08,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"NO23_mgL",2.84,2,2018
"WIDNR_WQX","Wisconsin Department of Natural Resources",2018-02-08,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"Orthophosphate_mgL",0.118,2,2018
"WIDNR_WQX","Wisconsin Department of Natural Resources",2018-02-08,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"pH",7.93,2,2018
"WIDNR_WQX","Wisconsin Department of Natural Resources",2018-02-08,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"TKN_mgL",1.83,2,2018
"WIDNR_WQX","Wisconsin Department of Natural Resources",2018-02-08,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"TP_mgL",0.177,2,2018
"WIDNR_WQX","Wisconsin Department of Natural Resources",2018-02-08,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"TSS_mgL",NA,2,2018
"WIDNR_WQX","Wisconsin Department of Natural Resources",2018-03-07,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"Chl_probe_RFU",4.58,3,2018
"WIDNR_WQX","Wisconsin Department of Natural Resources",2018-03-07,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"NH3_mgL",0.446,3,2018
"WIDNR_WQX","Wisconsin Department of Natural Resources",2018-03-07,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"NO23_mgL",1.01,3,2018
"WIDNR_WQX","Wisconsin Department of Natural Resources",2018-03-07,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"Orthophosphate_mgL",0.104,3,2018
"WIDNR_WQX","Wisconsin Department of Natural Resources",2018-03-07,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"pH",7.85,3,2018
"WIDNR_WQX","Wisconsin Department of Natural Resources",2018-03-07,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"TKN_mgL",1.76,3,2018
"WIDNR_WQX","Wisconsin Department of Natural Resources",2018-03-07,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"TP_mgL",0.236,3,2018
"WIDNR_WQX","Wisconsin Department of Natural Resources",2018-03-07,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"TSS_mgL",8.5,3,2018
"WIDNR_WQX","Wisconsin Department of Natural Resources",2018-04-02,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"Chl_probe_RFU",4.73,4,2018
"WIDNR_WQX","Wisconsin Department of Natural Resources",2018-04-02,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"NH3_mgL",0.0158,4,2018
"WIDNR_WQX","Wisconsin Department of Natural Resources",2018-04-02,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"NO23_mgL",0.784,4,2018
"WIDNR_WQX","Wisconsin Department of Natural Resources",2018-04-02,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"Orthophosphate_mgL",0.0127,4,2018
"WIDNR_WQX","Wisconsin Department of Natural Resources",2018-04-02,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"pH",8.23,4,2018
"WIDNR_WQX","Wisconsin Department of Natural Resources",2018-04-02,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"TKN_mgL",1.3,4,2018
"WIDNR_WQX","Wisconsin Department of Natural Resources",2018-04-02,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"TP_mgL",0.122,4,2018
"WIDNR_WQX","Wisconsin Department of Natural Resources",2018-04-02,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"TSS_mgL",16.5,4,2018
"WIDNR_WQX","Wisconsin Department of Natural Resources",2018-05-01,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"Chl_probe_RFU",31.9,5,2018
"WIDNR_WQX","Wisconsin Department of Natural Resources",2018-05-01,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"DO_mgL",44.2,5,2018
"WIDNR_WQX","Wisconsin Department of Natural Resources",2018-05-01,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"NH3_mgL",0.026,5,2018
"WIDNR_WQX","Wisconsin Department of Natural Resources",2018-05-01,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"NO23_mgL",1.21,5,2018
"WIDNR_WQX","Wisconsin Department of Natural Resources",2018-05-01,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"Orthophosphate_mgL",0.0098,5,2018
"WIDNR_WQX","Wisconsin Department of Natural Resources",2018-05-01,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"pH",8.25,5,2018
"WIDNR_WQX","Wisconsin Department of Natural Resources",2018-05-01,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"TKN_mgL",1.79,5,2018
"WIDNR_WQX","Wisconsin Department of Natural Resources",2018-05-01,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"TP_mgL",0.138,5,2018
"WIDNR_WQX","Wisconsin Department of Natural Resources",2018-05-01,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"TSS_mgL",25.7,5,2018
"WIDNR_WQX","Wisconsin Department of Natural Resources",2018-06-06,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"Chl_probe_RFU",114,6,2018
"WIDNR_WQX","Wisconsin Department of Natural Resources",2018-06-06,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"DO_mgL",66.6,6,2018
"WIDNR_WQX","Wisconsin Department of Natural Resources",2018-06-06,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"NH3_mgL",0.0257,6,2018
"WIDNR_WQX","Wisconsin Department of Natural Resources",2018-06-06,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"NO23_mgL",1.3,6,2018
"WIDNR_WQX","Wisconsin Department of Natural Resources",2018-06-06,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"Orthophosphate_mgL",0.0552,6,2018
"WIDNR_WQX","Wisconsin Department of Natural Resources",2018-06-06,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"pH",8.575,6,2018
"WIDNR_WQX","Wisconsin Department of Natural Resources",2018-06-06,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"TKN_mgL",2.27,6,2018
"WIDNR_WQX","Wisconsin Department of Natural Resources",2018-06-06,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"TP_mgL",0.231,6,2018
"WIDNR_WQX","Wisconsin Department of Natural Resources",2018-07-02,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"Chl_probe_RFU",28.2,7,2018
"WIDNR_WQX","Wisconsin Department of Natural Resources",2018-07-02,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"DO_mgL",52.1,7,2018
"WIDNR_WQX","Wisconsin Department of Natural Resources",2018-07-02,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"NH3_mgL",0.0525,7,2018
"WIDNR_WQX","Wisconsin Department of Natural Resources",2018-07-02,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"NO23_mgL",0.723,7,2018
"WIDNR_WQX","Wisconsin Department of Natural Resources",2018-07-02,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"Orthophosphate_mgL",0.26,7,2018
"WIDNR_WQX","Wisconsin Department of Natural Resources",2018-07-02,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"pH",8.2,7,2018
"WIDNR_WQX","Wisconsin Department of Natural Resources",2018-07-02,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"TKN_mgL",2.35,7,2018
"WIDNR_WQX","Wisconsin Department of Natural Resources",2018-07-02,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"TP_mgL",0.425,7,2018
"WIDNR_WQX","Wisconsin Department of Natural Resources",2018-07-02,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"TSS_mgL",39,7,2018
"WIDNR_WQX","Wisconsin Department of Natural Resources",2018-08-07,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"Chl_probe_RFU",19.6,8,2018
"WIDNR_WQX","Wisconsin Department of Natural Resources",2018-08-07,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"DO_mgL",53.35,8,2018
"WIDNR_WQX","Wisconsin Department of Natural Resources",2018-08-07,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"NH3_mgL",0.0445,8,2018
"WIDNR_WQX","Wisconsin Department of Natural Resources",2018-08-07,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"NO23_mgL",0.894,8,2018
"WIDNR_WQX","Wisconsin Department of Natural Resources",2018-08-07,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"Orthophosphate_mgL",0.164,8,2018
"WIDNR_WQX","Wisconsin Department of Natural Resources",2018-08-07,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"pH",8.445,8,2018
"WIDNR_WQX","Wisconsin Department of Natural Resources",2018-08-07,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"TKN_mgL",1.54,8,2018
"WIDNR_WQX","Wisconsin Department of Natural Resources",2018-08-07,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"TP_mgL",0.286,8,2018
"WIDNR_WQX","Wisconsin Department of Natural Resources",2018-08-07,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"TSS_mgL",23.3,8,2018
"WIDNR_WQX","Wisconsin Department of Natural Resources",2018-09-06,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"Chl_probe_RFU",3.13,9,2018
"WIDNR_WQX","Wisconsin Department of Natural Resources",2018-09-06,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"DO_mgL",47.3,9,2018
"WIDNR_WQX","Wisconsin Department of Natural Resources",2018-09-06,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"NH3_mgL",0.0538,9,2018
"WIDNR_WQX","Wisconsin Department of Natural Resources",2018-09-06,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"NO23_mgL",0.394,9,2018
"WIDNR_WQX","Wisconsin Department of Natural Resources",2018-09-06,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"Orthophosphate_mgL",0.389,9,2018
"WIDNR_WQX","Wisconsin Department of Natural Resources",2018-09-06,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"pH",7.93,9,2018
"WIDNR_WQX","Wisconsin Department of Natural Resources",2018-09-06,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"TKN_mgL",1.55,9,2018
"WIDNR_WQX","Wisconsin Department of Natural Resources",2018-09-06,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"TP_mgL",0.493,9,2018
"WIDNR_WQX","Wisconsin Department of Natural Resources",2018-09-06,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"TSS_mgL",26.6,9,2018
"WIDNR_WQX","Wisconsin Department of Natural Resources",2018-10-02,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"Chl_probe_RFU",7.78,10,2018
"WIDNR_WQX","Wisconsin Department of Natural Resources",2018-10-02,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"DO_mgL",52.85,10,2018
"WIDNR_WQX","Wisconsin Department of Natural Resources",2018-10-02,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"NH3_mgL",0.0311,10,2018
"WIDNR_WQX","Wisconsin Department of Natural Resources",2018-10-02,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"NO23_mgL",2.2,10,2018
"WIDNR_WQX","Wisconsin Department of Natural Resources",2018-10-02,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"Orthophosphate_mgL",0.13,10,2018
"WIDNR_WQX","Wisconsin Department of Natural Resources",2018-10-02,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"pH",8.295,10,2018
"WIDNR_WQX","Wisconsin Department of Natural Resources",2018-10-02,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"TKN_mgL",1.46,10,2018
"WIDNR_WQX","Wisconsin Department of Natural Resources",2018-10-02,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"TP_mgL",0.301,10,2018
"WIDNR_WQX","Wisconsin Department of Natural Resources",2018-10-02,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"TSS_mgL",38,10,2018
"WIDNR_WQX","Wisconsin Department of Natural Resources",2018-11-06,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"Chl_probe_RFU",7.38,11,2018
"WIDNR_WQX","Wisconsin Department of Natural Resources",2018-11-06,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"DO_mgL",55.15,11,2018
"WIDNR_WQX","Wisconsin Department of Natural Resources",2018-11-06,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"NH3_mgL",0.0237,11,2018
"WIDNR_WQX","Wisconsin Department of Natural Resources",2018-11-06,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"NO23_mgL",1.84,11,2018
"WIDNR_WQX","Wisconsin Department of Natural Resources",2018-11-06,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"Orthophosphate_mgL",0.0878,11,2018
"WIDNR_WQX","Wisconsin Department of Natural Resources",2018-11-06,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"pH",8.275,11,2018
"WIDNR_WQX","Wisconsin Department of Natural Resources",2018-11-06,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"TKN_mgL",1.44,11,2018
"WIDNR_WQX","Wisconsin Department of Natural Resources",2018-11-06,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"TP_mgL",0.182,11,2018
"WIDNR_WQX","Wisconsin Department of Natural Resources",2018-11-06,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"TSS_mgL",18.8,11,2018
"WIDNR_WQX","Wisconsin Department of Natural Resources",2018-12-03,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"Chl_probe_RFU",6,12,2018
"WIDNR_WQX","Wisconsin Department of Natural Resources",2018-12-03,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"NH3_mgL",0.102,12,2018
"WIDNR_WQX","Wisconsin Department of Natural Resources",2018-12-03,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"NO23_mgL",2.28,12,2018
"WIDNR_WQX","Wisconsin Department of Natural Resources",2018-12-03,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"Orthophosphate_mgL",0.104,12,2018
"WIDNR_WQX","Wisconsin Department of Natural Resources",2018-12-03,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"pH",8.33,12,2018
"WIDNR_WQX","Wisconsin Department of Natural Resources",2018-12-03,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"TKN_mgL",1.29,12,2018
"WIDNR_WQX","Wisconsin Department of Natural Resources",2018-12-03,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"TP_mgL",0.178,12,2018
"WIDNR_WQX","Wisconsin Department of Natural Resources",2018-12-03,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"TSS_mgL",9.2,12,2018
"WIDNR_WQX","Wisconsin Department of Natural Resources",2019-01-08,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"Chl_probe_RFU",9.16,1,2019
"WIDNR_WQX","Wisconsin Department of Natural Resources",2019-01-08,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"NH3_mgL",0.231,1,2019
"WIDNR_WQX","Wisconsin Department of Natural Resources",2019-01-08,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"NO23_mgL",1.83,1,2019
"WIDNR_WQX","Wisconsin Department of Natural Resources",2019-01-08,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"Orthophosphate_mgL",0.109,1,2019
"WIDNR_WQX","Wisconsin Department of Natural Resources",2019-01-08,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"pH",8.17,1,2019
"WIDNR_WQX","Wisconsin Department of Natural Resources",2019-01-08,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"TKN_mgL",1.3,1,2019
"WIDNR_WQX","Wisconsin Department of Natural Resources",2019-01-08,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"TP_mgL",0.226,1,2019
"WIDNR_WQX","Wisconsin Department of Natural Resources",2019-01-08,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"TSS_mgL",35,1,2019
"WIDNR_WQX","Wisconsin Department of Natural Resources",2019-02-04,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"Chl_probe_RFU",16.6,2,2019
"WIDNR_WQX","Wisconsin Department of Natural Resources",2019-02-04,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"NH3_mgL",0.251,2,2019
"WIDNR_WQX","Wisconsin Department of Natural Resources",2019-02-04,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"NO23_mgL",4.41,2,2019
"WIDNR_WQX","Wisconsin Department of Natural Resources",2019-02-04,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"Orthophosphate_mgL",0.0319,2,2019
"WIDNR_WQX","Wisconsin Department of Natural Resources",2019-02-04,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"pH",7.87,2,2019
"WIDNR_WQX","Wisconsin Department of Natural Resources",2019-02-04,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"TKN_mgL",1.22,2,2019
"WIDNR_WQX","Wisconsin Department of Natural Resources",2019-02-04,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"TP_mgL",0.104,2,2019
"WIDNR_WQX","Wisconsin Department of Natural Resources",2019-02-04,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"TSS_mgL",26.3,2,2019
"WIDNR_WQX","Wisconsin Department of Natural Resources",2019-03-06,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"Chl_probe_RFU",1.57,3,2019
"WIDNR_WQX","Wisconsin Department of Natural Resources",2019-03-06,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"NH3_mgL",0.243,3,2019
"WIDNR_WQX","Wisconsin Department of Natural Resources",2019-03-06,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"NO23_mgL",3.14,3,2019
"WIDNR_WQX","Wisconsin Department of Natural Resources",2019-03-06,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"Orthophosphate_mgL",0.0498,3,2019
"WIDNR_WQX","Wisconsin Department of Natural Resources",2019-03-06,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"pH",8.05,3,2019
"WIDNR_WQX","Wisconsin Department of Natural Resources",2019-03-06,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"TKN_mgL",1.35,3,2019
"WIDNR_WQX","Wisconsin Department of Natural Resources",2019-03-06,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"TP_mgL",0.0923,3,2019
"WIDNR_WQX","Wisconsin Department of Natural Resources",2019-03-06,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"TSS_mgL",4.25,3,2019
"WIDNR_WQX","Wisconsin Department of Natural Resources",2019-04-02,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"Chl_probe_RFU",7.43,4,2019
"WIDNR_WQX","Wisconsin Department of Natural Resources",2019-04-02,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"NH3_mgL",NA,4,2019
"WIDNR_WQX","Wisconsin Department of Natural Resources",2019-04-02,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"NO23_mgL",0.312,4,2019
"WIDNR_WQX","Wisconsin Department of Natural Resources",2019-04-02,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"Orthophosphate_mgL",0.0418,4,2019
"WIDNR_WQX","Wisconsin Department of Natural Resources",2019-04-02,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"pH",8.08,4,2019
"WIDNR_WQX","Wisconsin Department of Natural Resources",2019-04-02,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"TKN_mgL",0.842,4,2019
"WIDNR_WQX","Wisconsin Department of Natural Resources",2019-04-02,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"TP_mgL",0.0822,4,2019
"WIDNR_WQX","Wisconsin Department of Natural Resources",2019-04-02,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"TSS_mgL",7.25,4,2019
"WIDNR_WQX","Wisconsin Department of Natural Resources",2019-05-06,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"Chl_probe_RFU",44.3,5,2019
"WIDNR_WQX","Wisconsin Department of Natural Resources",2019-05-06,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"DO_mgL",56.55,5,2019
"WIDNR_WQX","Wisconsin Department of Natural Resources",2019-05-06,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"NH3_mgL",0.0186,5,2019
"WIDNR_WQX","Wisconsin Department of Natural Resources",2019-05-06,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"NO23_mgL",0.583,5,2019
"WIDNR_WQX","Wisconsin Department of Natural Resources",2019-05-06,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"Orthophosphate_mgL",0.0303,5,2019
"WIDNR_WQX","Wisconsin Department of Natural Resources",2019-05-06,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"pH",8.435,5,2019
"WIDNR_WQX","Wisconsin Department of Natural Resources",2019-05-06,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"TKN_mgL",1.15,5,2019
"WIDNR_WQX","Wisconsin Department of Natural Resources",2019-05-06,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"TP_mgL",0.0895,5,2019
"WIDNR_WQX","Wisconsin Department of Natural Resources",2019-05-06,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"TSS_mgL",8.4,5,2019
"WIDNR_WQX","Wisconsin Department of Natural Resources",2019-06-04,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"Chl_probe_RFU",12.5,6,2019
"WIDNR_WQX","Wisconsin Department of Natural Resources",2019-06-04,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"DO_mgL",56.45,6,2019
"WIDNR_WQX","Wisconsin Department of Natural Resources",2019-06-04,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"NH3_mgL",0.0234,6,2019
"WIDNR_WQX","Wisconsin Department of Natural Resources",2019-06-04,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"NO23_mgL",0.404,6,2019
"WIDNR_WQX","Wisconsin Department of Natural Resources",2019-06-04,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"pH",8.585,6,2019
"WIDNR_WQX","Wisconsin Department of Natural Resources",2019-06-04,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"TKN_mgL",1.47,6,2019
"WIDNR_WQX","Wisconsin Department of Natural Resources",2019-06-04,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"TP_mgL",0.216,6,2019
"WIDNR_WQX","Wisconsin Department of Natural Resources",2019-06-04,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"TSS_mgL",21,6,2019
"WIDNR_WQX","Wisconsin Department of Natural Resources",2019-07-09,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"Chl_probe_RFU",10.1,7,2019
"WIDNR_WQX","Wisconsin Department of Natural Resources",2019-07-09,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"DO_mgL",51.7,7,2019
