"station","Date","Time","latitude","longitude","elevation","name","dailyaveragestationpressure","dailyaveragewindspeed","dailymaximumdrybulbtemperature","dailyminimumdrybulbtemperature","dailyprecipitation","dailyweather","Year","Month"
"72645594897",2020-04-24,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.23","6.1",50,32,0,"",2020,4
"72645594897",2020-04-25,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.35","6.3",52,31,0,"",2020,4
"72645594897",2020-04-26,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.45","7.4",58,NA,0,"",2020,4
"72645594897",2020-04-27,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.28","4.2",48,33,0.18,"RA FG BR",2020,4
"72645594897",2020-04-28,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.15","5.4",49,35,0.04,"RA FG BR",2020,4
"72645594897",2020-04-29,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","28.90","17.4",47,41,0.42,"RA BR",2020,4
"72645594897",2020-04-30,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","","14.1",60,38,0.49,"RA",2020,4
"72645594897",2020-05-01,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.28","8.1",60,34,0,"",2020,5
"72645594897",2020-05-02,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.09","12.2",74,46,0,"",2020,5
"72645594897",2020-05-03,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.22","11.7",69,NA,0,"",2020,5
"72645594897",2020-05-04,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.47","8.8",43,36,0,"",2020,5
"72645594897",2020-05-05,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.37","5.9",49,NA,0,"",2020,5
"72645594897",2020-05-06,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.34","7.2",56,32,0,"",2020,5
"72645594897",2020-05-07,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.25","9.4",52,36,0,"",2020,5
"72645594897",2020-05-08,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.40","9.4",40,NA,0,"RA SN UP",2020,5
"72645594897",2020-05-09,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.36","10.7",56,28,0,"",2020,5
"72645594897",2020-05-10,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.33","9.8",45,36,0,"RA UP",2020,5
"72645594897",2020-05-11,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.46","10.4",47,NA,0,"RA",2020,5
"72645594897",2020-05-12,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.51","7.0",50,26,0,"FZFG BR FG",2020,5
"72645594897",2020-05-13,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.51","7.7",55,26,0,"",2020,5
"72645594897",2020-05-14,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.17","7.1",57,44,0.16,"RA FG BR",2020,5
"72645594897",2020-05-15,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.21","7.2",71,NA,0,"FG BR",2020,5
"72645594897",2020-05-16,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.46","8.1",56,42,0,"",2020,5
"72645594897",2020-05-17,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.26","11.8",53,47,3.03,"RA BR",2020,5
"72645594897",2020-05-18,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.23","11.7",48,46,0.89,"RA BR",2020,5
"72645594897",2020-05-19,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.38","8.7",59,45,0.16,"RA BR",2020,5
"72645594897",2020-05-20,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.49","5.4",66,47,0,"",2020,5
"72645594897",2020-05-21,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.44","4.3",68,47,0,"",2020,5
"72645594897",2020-05-22,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.34","5.2",68,51,0,"RA BR",2020,5
"72645594897",2020-05-23,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.28","4.3",65,52,0.2,"RA FG BR",2020,5
"72645594897",2020-05-24,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.19","6.6",75,52,0,"BR",2020,5
"72645594897",2020-05-25,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.23","6.8",71,53,0,"",2020,5
"72645594897",2020-05-26,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.27","9.3",80,54,0,"",2020,5
"72645594897",2020-05-27,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.23","7.0",77,56,0,"",2020,5
"72645594897",2020-05-28,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.13","4.4",70,58,1.24,"RA BR",2020,5
"72645594897",2020-05-29,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.26","10.1",66,NA,0,"",2020,5
"72645594897",2020-05-30,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.50","9.6",65,NA,0,"",2020,5
"72645594897",2020-05-31,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","","7.5",59,39,0,"",2020,5
"72645594897",2020-06-01,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.36","8.6",61,51,0.1,"RA BR",2020,6
"72645594897",2020-06-02,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.08","9.3",91,51,0.06,"TS RA",2020,6
"72645594897",2020-06-03,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.08","9.8",85,64,0,"",2020,6
"72645594897",2020-06-04,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.10","5.5",74,59,0,"",2020,6
"72645594897",2020-06-05,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.17","4.5",72,55,0.21,"TS RA BR",2020,6
"72645594897",2020-06-06,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.40","8.2",70,NA,0,"",2020,6
"72645594897",2020-06-07,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.42","4.8",62,49,0,"",2020,6
"72645594897",2020-06-08,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.26","10.1",74,50,0,"",2020,6
"72645594897",2020-06-09,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","28.86","10.3",76,56,1.01,"RA BR",2020,6
"72645594897",2020-06-10,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","28.78","14.4",77,59,0.64,"RA BR",2020,6
"72645594897",2020-06-11,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.29","12.5",77,NA,0,"TS RA",2020,6
"72645594897",2020-06-12,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.61","4.6",57,45,0.02,"RA BR",2020,6
"72645594897",2020-06-13,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.68","6.6",60,43,0,"",2020,6
"72645594897",2020-06-14,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.71","5.4",65,42,0,"",2020,6
"72645594897",2020-06-15,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.68","6.3",68,43,0,"",2020,6
"72645594897",2020-06-16,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.59","5.8",73,47,0,"BR",2020,6
"72645594897",2020-06-17,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.47","5.0",79,52,0,"BR",2020,6
"72645594897",2020-06-18,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.36","5.6",77,54,0,"BR",2020,6
"72645594897",2020-06-19,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.30","6.0",81,57,0,"",2020,6
"72645594897",2020-06-20,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.18","4.1",76,64,0.55,"TS RA BR",2020,6
"72645594897",2020-06-21,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.15","7.9",79,63,0,"FG BR",2020,6
"72645594897",2020-06-23,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.10","",NA,58,0.04,"",2020,6
"72645594897",2020-06-24,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","","6.0",75,53,0.24,"TS RA HZ",2020,6
"72645594897",2020-06-25,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.22","7.4",79,57,0,"",2020,6
"72645594897",2020-06-26,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.12","4.4",80,58,0.15,"RA FG BR",2020,6
"72645594897",2020-06-27,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.09","8.1",83,NA,0,"",2020,6
"72645594897",2020-06-28,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.15","4.2",76,61,0,"BR",2020,6
"72645594897",2020-06-29,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.22","6.4",81,60,0,"",2020,6
"72645594897",2020-06-30,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","","5.1",82,64,0,"",2020,6
"72645594897",2020-07-01,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.29","3.8",81,63,0,"BR",2020,7
"72645594897",2020-07-02,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.36","3.2",88,61,0,"",2020,7
"72645594897",2020-07-03,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.36","2.7",84,67,0,"TS",2020,7
"72645594897",2020-07-04,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.34","4.3",84,65,0,"BR",2020,7
"72645594897",2020-07-05,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.29","3.0",86,67,0,"TS FG BR HZ",2020,7
"72645594897",2020-07-06,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.28","3.5",NA,NA,1.46,"TS RA BR",2020,7
"72645594897",2020-07-07,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","","2.0",NA,67,0.16,"RA BR HZ",2020,7
"72645594897",2020-07-09,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.17","5.3",84,67,0.74,"TS RA BR",2020,7
"72645594897",2020-07-10,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.11","8.8",82,68,0.55,"RA BR",2020,7
"72645594897",2020-07-11,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.15","7.2",84,67,0,"",2020,7
"72645594897",2020-07-12,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.23","6.5",75,NA,0,"HZ",2020,7
"72645594897",2020-07-13,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.31","4.2",73,58,0,"",2020,7
"72645594897",2020-07-14,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.29","11.4",78,62,0.01,"RA",2020,7
"72645594897",2020-07-15,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.31","4.6",72,63,2.41,"TS RA BR",2020,7
"72645594897",2020-07-18,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.32","8.8",87,70,0,"",2020,7
"72645594897",2020-07-19,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.06","11.7",83,NA,0.02,"TS RA",2020,7
"72645594897",2020-07-20,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.31","6.2",73,NA,0,"",2020,7
"72645594897",2020-07-21,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.32","5.2",71,56,0,"RA",2020,7
"72645594897",2020-07-22,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.26","7.2",78,64,0,"BR",2020,7
"72645594897",2020-07-23,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.42","6.1",74,NA,0,"",2020,7
"72645594897",2020-07-24,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.45","5.9",77,59,0,"",2020,7
"72645594897",2020-07-25,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.35","9.4",85,67,0,"",2020,7
"72645594897",2020-07-26,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.20","8.9",90,71,1.58,"TS RA BR",2020,7
"72645594897",2020-07-27,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.18","9.4",81,NA,0,"",2020,7
"72645594897",2020-07-28,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.18","7.6",81,65,0.2,"TS RA",2020,7
"72645594897",2020-07-29,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.22","5.7",79,64,0,"",2020,7
"72645594897",2020-07-30,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","","4.8",75,61,0,"",2020,7
"72645594897",2020-07-31,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","","4.6",74,59,0,"",2020,7
"72645594897",2020-08-01,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.23","3.8",78,57,0,"",2020,8
"72645594897",2020-08-02,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.21","5.5",78,57,0.33,"TS RA BR",2020,8
"72645594897",2020-08-03,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.37","8.2",67,NA,0.02,"",2020,8
"72645594897",2020-08-04,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.38","6.5",67,51,0,"",2020,8
"72645594897",2020-08-05,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.39","5.5",71,49,0,"",2020,8
"72645594897",2020-08-06,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.43","4.5",75,56,0,"",2020,8
"72645594897",2020-08-07,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.45","7.4",75,53,0,"BR",2020,8
"72645594897",2020-08-08,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.35","7.3",77,65,0.16,"TS RA BR",2020,8
"72645594897",2020-08-09,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.28","10.5",85,69,0,"TS RA",2020,8
"72645594897",2020-08-10,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.16","6.1",82,66,0.84,"TS RA FG BR",2020,8
"72645594897",2020-08-11,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.28","5.2",81,59,0,"",2020,8
"72645594897",2020-08-12,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.40","3.2",82,58,0,"",2020,8
"72645594897",2020-08-13,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.42","2.8",78,59,0,"BR",2020,8
"72645594897",2020-08-14,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.35","3.5",81,60,0,"BR",2020,8
"72645594897",2020-08-15,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.26","4.4",77,NA,0.07,"TS RA BR",2020,8
"72645594897",2020-08-16,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.30","5.5",75,NA,0,"",2020,8
"72645594897",2020-08-17,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.31","5.0",79,59,0,"",2020,8
"72645594897",2020-08-18,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.38","5.1",74,56,0,"",2020,8
"72645594897",2020-08-19,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.36","7.7",75,53,0,"",2020,8
"72645594897",2020-08-20,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.23","8.5",83,66,0,"",2020,8
"72645594897",2020-08-21,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.21","6.4",83,66,0,"",2020,8
"72645594897",2020-08-22,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.20","5.1",79,65,0.09,"TS RA BR",2020,8
"72645594897",2020-08-23,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.25","5.2",81,NA,0.02,"FG BR HZ",2020,8
"72645594897",2020-08-24,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.25","5.3",88,66,0,"BR",2020,8
"72645594897",2020-08-25,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.35","5.3",77,66,0.01,"TS RA BR",2020,8
"72645594897",2020-08-26,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.18","8.7",89,67,0,"",2020,8
"72645594897",2020-08-27,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.14","6.4",80,69,0.16,"TS RA BR",2020,8
"72645594897",2020-08-28,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.03","6.8",76,65,0.44,"TS RA BR",2020,8
"72645594897",2020-08-30,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.25","4.4",66,NA,0,"",2020,8
"72645594897",2020-08-31,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","","6.6",74,53,0,"RA",2020,8
"72645594897",2020-09-01,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.16","4.8",72,50,0,"RA HZ",2020,9
"72645594897",2020-09-02,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.05","10.1",78,56,0,"RA",2020,9
"72645594897",2020-09-03,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.04","13.2",76,55,0,"",2020,9
"72645594897",2020-09-04,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.34","9.1",74,52,0,"",2020,9
"72645594897",2020-09-05,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.47","4.9",75,51,0,"RA",2020,9
"72645594897",2020-09-10,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","","",56,43,0.01,"RA",2020,9
"72645594897",2020-09-11,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.61","6.9",61,43,0.04,"RA",2020,9
"72645594897",2020-09-12,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.22","11.1",66,59,0.4,"RA BR",2020,9
"72645594897",2020-09-13,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.31","8.5",70,58,0,"",2020,9
"72645594897",2020-09-15,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.54","",NA,NA,0,"",2020,9
"72645594897",2020-09-16,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.29","8.9",74,NA,0,"",2020,9
"72645594897",2020-09-18,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.69","5.9",57,39,0,"",2020,9
"72645594897",2020-09-19,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.65","6.6",61,35,0,"",2020,9
"72645594897",2020-09-20,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.69","7.0",66,41,0,"BR",2020,9
"72645594897",2020-09-21,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.59","10.1",68,49,0,"",2020,9
"72645594897",2020-09-22,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.41","4.5",76,55,0,"",2020,9
"72645594897",2020-09-23,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.28","5.4",81,61,0,"",2020,9
"72645594897",2020-09-24,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.21","4.6",71,57,0.01,"RA BR",2020,9
"72645594897",2020-09-26,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","28.96","10.0",74,58,0.01,"TS RA BR",2020,9
"72645594897",2020-09-27,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.00","9.2",76,55,0.26,"RA",2020,9
"72645594897",2020-09-28,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.02","6.1",60,NA,0.18,"TS RA",2020,9
"72645594897",2020-09-29,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.07","7.9",56,47,0,"RA",2020,9
"72645594897",2020-09-30,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","28.91","10.6",60,NA,0.01,"RA",2020,9
"72645594897",2020-10-01,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.31","10.5",56,NA,0,"RA",2020,10
"72645594897",2020-10-02,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.49","5.0",47,34,0,"",2020,10
"72645594897",2020-10-03,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.47","3.8",47,39,0.17,"RA",2020,10
"72645594897",2020-10-04,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.50","8.1",53,36,0,"RA",2020,10
"72645594897",2020-10-05,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.34","10.4",59,34,0,"",2020,10
"72645594897",2020-10-06,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.08","9.3",71,50,0,"RA",2020,10
"72645594897",2020-10-07,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.19","8.8",67,43,0.03,"RA",2020,10
"72645594897",2020-10-08,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.44","6.7",62,43,0,"",2020,10
"72645594897",2020-10-09,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.14","10.7",73,45,0,"",2020,10
"72645594897",2020-10-10,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.26","10.2",73,47,0,"",2020,10
"72645594897",2020-10-11,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.32","9.3",59,46,0,"",2020,10
"72645594897",2020-10-12,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.00","11.6",59,NA,0.18,"TS RA BR",2020,10
"72645594897",2020-10-13,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.21","10.0",66,47,0,"RA",2020,10
"72645594897",2020-10-14,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","28.99","12.1",59,45,0.08,"RA",2020,10
"72645594897",2020-10-15,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.15","14.5",57,34,0,"",2020,10
"72645594897",2020-10-16,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.35","9.8",52,NA,0.05,"RA",2020,10
"72645594897",2020-10-17,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.26","10.9",57,28,0.01,"RA",2020,10
"72645594897",2020-10-18,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.38","7.8",NA,33,0.01,"RA",2020,10
"72645594897",2020-10-20,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.47","7.3",45,29,0.09,"RA BR",2020,10
"72645594897",2020-10-21,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.40","8.2",45,40,0.01,"RA BR",2020,10
"72645594897",2020-10-24,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.57","6.9",41,29,0,"",2020,10
"72645594897",2020-10-25,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.55","5.7",39,31,0.07,"RA SN BR UP",2020,10
"72645594897",2020-10-26,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.56","8.0",38,28,0.01,"SN BR UP",2020,10
"72645594897",2020-10-27,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.50","6.9",38,28,0,"",2020,10
"72645594897",2020-10-28,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.23","9.1",51,32,0,"",2020,10
"72645594897",2020-10-29,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.32","12.9",41,32,0,"RA",2020,10
"72645594897",2020-10-30,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.58","6.3",36,21,0,"",2020,10
"72645594897",2020-10-31,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","","14.6",NA,20,0,"",2020,10
"72645594897",2020-11-02,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.39","",NA,NA,0,"",2020,11
"72645594897",2020-11-03,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.26","7.7",69,35,0,"",2020,11
"72645594897",2020-11-04,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.25","7.9",71,44,0,"",2020,11
"72645594897",2020-11-05,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.34","5.6",69,44,0,"",2020,11
"72645594897",2020-11-06,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.36","6.6",73,43,0,"",2020,11
"72645594897",2020-11-07,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.36","7.0",63,45,0,"",2020,11
"72645594897",2020-11-09,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.26","9.5",64,52,0,"RA",2020,11
"72645594897",2020-11-10,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","28.95","9.2",59,NA,1.47,"TS RA FG BR",2020,11
"72645594897",2020-11-11,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.26","12.9",43,34,0,"",2020,11
"72645594897",2020-11-14,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.09","17.3",NA,21,0.07,"RA BR",2020,11
"72645594897",2020-11-15,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","28.67","20.1",48,33,0.46,"RA BR",2020,11
"72645594897",2020-11-16,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.30","12.2",37,29,0,"SN BR UP",2020,11
"72645594897",2020-11-17,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.68","10.6",35,22,0,"",2020,11
"72645594897",2020-11-18,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.54","12.9",44,24,0,"",2020,11
"72645594897",2020-11-20,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.30","9.6",48,NA,0,"",2020,11
"72645594897",2020-11-21,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.80","3.0",41,24,0,"",2020,11
"72645594897",2020-11-23,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.57","6.6",40,24,0,"",2020,11
